gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
TRMT10C	0.357468862542441	0.38539145893365	0.742918207672353	0.521045389308015	0.212677640656245	0.585220331857814						0.109816017414585	0.798645769177701	0.174411030646334	0.562558881045646	0.28422704806092	0.388495737965087	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NUP133	0.187358973617683	0.385569571792355	0.743125874221191	0.183729204779411	0.394467033762721	0.726080478554543		0.6814127388876711			1.0	0.36348240392376	0.260992763164454	-0.0858656134752284	0.761912762997075	0.277616790448531	0.351009863943006	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PGGT1B	0.197240051461521	0.385965652030818	0.743306969972875	0.36403632482482	0.111567512325387	0.489987435578799						0.109504281120625	0.753360560689306	-0.271991935911516	0.287021725671625	-0.162487654790892	0.574210868033683	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
POLA1	0.151315646388023	0.386142428794658	0.743306969972875	0.162433753569169	0.351141134655967	0.695703312194568						0.0243555033253125	0.95762493377024	-0.398647684619034	0.19735172752457	-0.374292181293722	0.268694967856295	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SMC6	0.19247924219393	0.38652724246165	0.743586634783422	0.156713955647298	0.48288461153006	0.780666906162311				0.0479023334527581	1.0	0.583376337854222	0.0405992062992353	-0.314416094783446	0.186054684205675	0.268960243070776	0.295630617414883	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CPEB4	0.296436209247451	0.386621725976816	0.743586634783422	0.256126892840223	0.457364379170224	0.76776776876263		0.258289136860865			1.0	0.0788442419603141	0.796635397443923	0.0479044444408302	0.846977529705576	0.126748686401144	0.608119365637099	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ACTR1B	0.196209036504988	0.38684680526871	0.743591294181738	0.0647335452318479	0.782400816910307	0.924647355053618						0.213549165448066	0.439274743255759	-0.121606821851502	0.607673908506329	0.0919423435965637	0.730124900744758	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
FBXL5	0.157801929806978	0.386867491848862	0.743591294181738	0.0388599888721917	0.833662251030135	0.945617323418153						0.531073170127566	0.104428503696097	-0.247486864452705	0.367719409150488	0.28358630567486	0.351009863943006	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
APTX	0.180648927537826	0.387996781805245	0.74467733544806	0.189248950599991	0.364486476202785	0.705850610221272				0.0422765286366976	1.0	0.0350641994368351	0.938047378605598	-0.172805242802643	0.564649294202046	-0.137741043365808	0.693949154361178	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
RAC1	-0.121302411955188	0.390162452890053	0.745715998843805	-0.10472073240416	0.458722990665292	0.768201799558117						-0.0187505330399685	0.962480622160178	0.658875377613734	0.0214824717836886	0.640124844573765	0.0346143298655784	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
FBP1	-0.467459151117158	0.390262789490032	0.745767047882111	-0.513916300733289	0.34312555102152	0.689926781453268		1.49723442423972			1.0	-0.58316507409208	0.241342963972745	1.39841654454231	0.0088844953388967	0.815251470450229	0.0838644803426403	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
SDCCAG8	0.185244965322056	0.391601867158404	0.745767047882111	0.199812099478849	0.353571398172822	0.697398977158885		0.364364373054671			1.0	0.106503328244448	0.718513095972525	-0.33787160593072	0.136640748242516	-0.231368277686271	0.338071931521872	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NDUFA10	-0.174818328540271	0.391711637814153	0.745841563939014	-0.24301448119469	0.226008224875697	0.598493814456385						-0.029011963801468	0.949950680556985	1.25285892331945	0.0029994447458525	1.22384695951799	0.0049979365531362	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
NPR3	-0.629254838091479	0.392073126081333	0.745991721961924	-0.0438132106514228	0.951957656345331	0.986917609553614		0.420730529147023			1.0	1.67549924720975	4.06243374375236e-05	-0.932068415389489	0.0014550940008916	0.743430831820256	0.0066221187267941	reversed	False	False	False	False	True	False	False		1	insufficient_or_context_specific
SNRPB	-0.314789222044216	0.39231992413173	0.74624543069242	-0.0664531052701874	0.861629955614792	0.957822965712685						0.399077733276235	0.3474545876283	0.747077657198811	0.0322898907918484	1.14615539047505	0.0109886815635963	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
POLR3C	0.233906256911852	0.393866610813236	0.746444745461522	0.253470640966593	0.356613011354932	0.700023673094392						0.0246419921107148	0.954530635502806	-0.257820264684518	0.361080493687149	-0.233178272573803	0.456375665965167	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
KIF20B	0.285519636466032	0.394134997331833	0.746535081414728	0.08357009548057	0.798492025959353	0.92925379048471						3.20548478699258	0.0103461786531277	-3.1025077200472	0.0043706171450889	0.102977066945378	0.954635233675125	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NPAT	0.181139685165095	0.395063716359149	0.747238036065908	0.145254047149399	0.492812564384391	0.786325382313799						0.773624098598138	0.0645718561907952	-0.145618111078099	0.662780700151629	0.628005987520039	0.109569125016934	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PARK7	0.307273563629801	0.395695480084728	0.747820527895888	0.273219484191561	0.450800647095155	0.763947905803589	0.489412234030627				1.0	-0.478768657138276	0.236644723150733	1.18980682392338	0.0067949101357449	0.711038166785103	0.0656431955908249	partial_or_other	True	False	False	False	True	False	False		1	cross_species_direction_conflict
DCXR	-0.443261806359597	0.395766449814175	0.747820527895888	-0.510690096229951	0.327706384949804	0.676889991422347	0.930037570200239				1.0	-0.106460500530872	0.781810193990744	0.643062016858309	0.0317575606778751	0.536601516327436	0.0794170333570016	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
MGME1	0.253673585251633	0.396084554456063	0.747962927194976	0.155396808458313	0.599886808257726	0.843257280459236						0.556093756324031	0.148757698730074	-0.272235150106458	0.387817289489488	0.283858606217573	0.432511480747949	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CDC27	0.155044222193106	0.397280057748036	0.749416267590453	0.196471320995031	0.278596263566666	0.641950971352435		0.275769051207451			1.0	0.404523145904453	0.205545898991761	-0.443479154127035	0.10654360470129	-0.0389560082225818	0.912650452426817	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CNRIP1	0.266637263392406	0.400552853524788	0.75237833153661	0.245190455642967	0.439923733269019	0.756769095948255	0.308328788743355				1.0	0.0379543950449746	0.950633272242692	0.0639482002767235	0.888307854837482	0.101902595321698	0.837473239766848	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ACAT1	-0.221425464109391	0.401059172652315	0.752913005843376	-0.102231884863407	0.699990019793446	0.890099316991353						-0.402601514850308	0.347421543931997	1.46739406806468	0.0033272830542876	1.06479255321437	0.0176069758330302	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PAFAH1B2	-0.158182712193779	0.401562442794307	0.753098036882029	-0.0661548736447172	0.729268281463758	0.904135100480784						0.307294120901778	0.297263695934094	0.298284378664052	0.222386208574646	0.60557849956583	0.0360013361442554	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
MSANTD4	0.322566065225606	0.402530209007169	0.753277693664303	0.274730871470722	0.470895726711952	0.774772803899764						0.187050861944283	0.744763002612419	0.514666181524059	0.18609646126915	0.701717043468342	0.118541499722005	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CHORDC1	0.21885017439282	0.403022986869006	0.753433688873013	0.361132610543481	0.166636949896623	0.546847691536137						0.0642814520007674	0.888756317097729	-0.418208384254612	0.190002666945131	-0.353926932253845	0.294325762660054	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SLC35G1	0.346548237007776	0.403073187565706	0.753433688873013	0.539659463454721	0.191235047762397	0.570403483290424						0.0532399700463778	0.947515172143523	0.759324616176501	0.130441550778813	0.812564586222879	0.142116828006145	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CSNK1A1	0.170837746624451	0.403410107467975	0.753668102254328	0.111549284515579	0.589959588391039	0.836894386999166	0.7741153533759241				1.0	0.454585950934995	0.141624755576244	-0.146060300797875	0.593954844453591	0.308525650137119	0.279962149767959	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
MPHOSPH6	0.216352565323406	0.403605346112073	0.753672664352895	0.0905031622186983	0.73196167001217	0.904431845923655						0.539525637431691	0.183112824857045	0.0322967706903128	0.93029383911543	0.571822408122004	0.130175783253176	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
DNTTIP2	0.305281995719561	0.403751083275005	0.753777238893883	0.0023701826962532	0.993685558336849	0.998542598236847		0.447185478635632			1.0	-0.0650360637225238	0.878678760833793	0.743297855454415	0.0162777791773385	0.678261791731892	0.0367790881754691	partial_or_other	True	False	False	False	True	False	False		1	cross_species_direction_conflict
AKIP1	0.325401983647064	0.403804135554442	0.753777238893883	0.286952996035945	0.462950739196653	0.769320698854699		0.485708110714188			1.0	-0.131823996742719	0.754826919991959	0.797676916006052	0.0156295578613704	0.665852919263333	0.0491286738643093	partial_or_other	True	False	False	False	True	False	False		1	cross_species_direction_conflict
NECAP1	0.180336155585762	0.404105346130969	0.754206159528155	0.294450068699926	0.171046772979557	0.551929043129023				0.0388363649905118	1.0	0.0089020704863516	0.985061381031034	0.0541310422041462	0.876837486235366	0.0630331126904978	0.869796887473489	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
P3H3	0.353492129761156	0.405286015172297	0.754675440597727	0.318400992980371	0.453106784292602	0.765092566410986		1.18008195825772			1.0	0.614256742729185	0.0235704956299622	-0.437995818309738	0.0622729642642479	0.176260924419448	0.4676484286314	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PDHB	-0.18911398753307	0.405768685602199	0.754740244483982	-0.280474164466549	0.220848500826846	0.5925760086083		0.3438638620498919			1.0	-0.0627977284026068	0.868335967459898	0.567355282318271	0.0422907843958007	0.504557553915664	0.0777334804376274	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
TXNDC16	0.28338801239996	0.405805682529051	0.754740244483982	0.0131612424452612	0.969312161792374	0.991666453895725						0.64852753427999	0.214070347206186	-0.121162795493039	0.786241638006412	0.527364738786951	0.276154178224236	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
HMGCS2	-0.412364202497795	0.406521530470289	0.755244469242532	-0.294906739512365	0.55110482983817	0.817673523528865						-0.823867997828202	0.21075460129208	2.04848519192136	0.0060357621243576	1.22461719409316	0.0556752012051446	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
SSU72	-0.180525967334953	0.407571625609342	0.755998106673125	-0.0603140272699822	0.787826075617345	0.926576536501901						0.124986876471943	0.707637678347167	0.353888461979482	0.166059377693518	0.478875338451425	0.0861448368966294	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
RHOA	-0.18383315055764	0.409119089293936	0.756680359827036	-0.319338449990876	0.145403060668197	0.532658823056677						0.0899179391340372	0.808056657821046	0.430421784405756	0.108405098424406	0.520339723539793	0.0741923107426822	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
CMTM8	-0.371841630228222	0.409411636960416	0.756890873361557	-0.524316655774314	0.237547114570495	0.605329180588419						-0.54990510828653	0.121476060047674	1.08425283966086	0.0043578022554296	0.534347731374335	0.0941757914500886	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
ANKRD17	0.12545951971628	0.410887774857688	0.758184407090466	0.10663525001304	0.48486851144011	0.781510814627977		0.284343226227449	0.112787880431167	0.123973137891681	3.0	0.284543521759535	0.22882836552574	-0.325001885981994	0.120031242346243	-0.0404583642224585	0.87403090303973	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
FAM98B	0.250417078627255	0.41143010728054	0.758184407090466	0.105361543719439	0.721836155818227	0.901057712595039		0.5400644131778621			1.0	0.0705442023437507	0.86139670882348	0.211249446245743	0.431392464697122	0.281793648589493	0.340763435337417	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
EFR3A	0.141688072187352	0.414519400639398	0.76054451688797	0.327863418893452	0.0441704792067061	0.393650849907072		1.08111828326943			1.0	0.172705542772808	0.578979051065045	0.0512927263330828	0.850464203916145	0.223998269105891	0.397329417577023	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
